accessURI,catalogNumber,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
https://fm-digital-assets.fieldmuseum.org/2537/568/C2077583F.jpg,C2077583F,Richard Evans Schultes,R. E. Schultes,,12309,June 1951,1951-06-00,,Pilosium chlorophyllum (Hornsch.) C.M. in Broth.,Pilosium chlorophyllum (Hornsch.) C.M. in Broth.,D Griffin III,June 1951,,Colombia,Vaupés,,,"Comisaría del Vaupés, Rio Apaporis. Soratama","Comisaría del Vaupés, Rio Apaporis. Soratama",On trunks,,,1055490,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2537/569/C2077584F.jpg,C2077584F,Richard Evans Schultes,R. E. Schultes,,11128,Dec. 1950,1950-12-00,,Pilosium chlorophyllum (Hornsch.) C.M. in Broth.,Pilosium chlorophyllum (Hornsch.) C.M. in Broth.,D Griffin III,,,Colombia,Guaviare,,San Jose del Guaviare,San Jose del Guaviare,San Jose del Guaviare,,,,1055459.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2537/570/C2077585F.jpg,C2077585F,Ynes Mexia,Y. Mexia,,6014a,"Aug. 31, 1931",1931-08-31,,Diclonum chlorophyllum (Hornsch.) C.M.,Pilosum chlorophyllum (Hsch.) C.M.,Bartram,,,Brazil,Pará,,PASS,Districto Acará. Thomé Assú; down Rio Acará 3 km.,Districto Acará. Thomé Assú; down Rio Acará 3 kilometers,On fallen log,35 m,,2077585.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2537/571/C2077586F.jpg,C2077586F,Ynes Mexia,Y. Mexia,,5914,"July 16, 1931",1931-07-16,,Pilosium Chlorophyllosum (Hsch.) C.M.,Pilosium Chlorophyllosum (Hsch.) C.M.,Bartram,,,Brazil,Pará,Districto Acará,PASS,Thomé Assú. Japanese Colony,Thomé Assú. Japanese Colony,On rotting log in woods. Abundant,about 30 m,,870829,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/518/C2078862F.jpg,C2078862F,"leg. Dana Griffin, III Manuel López F.",D Griffin,M López F.,PV-1525,14 marzo 1985,1985-03-14,,Brachythecium plumosum (Hedw.) BSG,Brachythecium plumosum (Hedw.) BSG,D Griffin III,,,Venezuela,Trujillo,,,"ESTADO TRUJILLO: páramo de Guirigay, arriba del pueblo de Las Piedras. Entre el río Burate y Peñas Blancas, con Espeletia schultzii, Alt. 3.200 m","páramo de Guirigay, arriba del pueblo de Las Piedras. Entre el río Burate y Peñas Blancas, con Espeletia schultzii","Sobre roca húmeda, lecho de riachuelo, a sol",3.200 m,,1064449,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/519/C2078913F.jpg,C2078913F,P. Dusén,P. Dusén,,5872,22 February 1897,1897-02-22,,Brachythecium albicans (Hedw.) Schimp.,Brachythecium albicans (Hedw.) Schimp.,W. R. Buck,,,Chile,Patagonia occident.,,,"Patagonia occident., Cerro Colorado","Patagonia occident., Cerro Colorado",,,,1136354.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/520/C2078924F.jpg,C2078924F,Ynes Mexia,Y. Mexia,,8001,"April 10, 1936",1936-04-10,,Brachythecium subpilosum (H.f.& W.)Jaeg.,Brachythecium austro-glareosum (C. Muell.) Kindb.,K D McFarland,Sept 1987,,Chile,Territorio Magellanes,,,Last Hope Inlet; Peninsula Antonio Varas; openings in Nothofagus wood in moist earth,Last Hope Inlet; Peninsula Antonio Varas; openings in Nothofagus wood in moist earth,Openings in Nothofagus wood in moist earth,25 m,,1036758,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/521/C2078925F.jpg,C2078925F,Marko Lewis,M. Lewis,,79-2108,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu, 18° 07' S., 69° 00' W. In warmish creek","DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu, In warmish creek",In warmish creek,4350 m,"18° 07' S., 69° 00' W",1049405.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/522/C2078926F.jpg,C2078926F,Marko Lewis,M. Lewis,,79-2109,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu, 4350 m., 18° 07' S., 69° 00' W.","DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu, 18° 07' S., 69° 00' W.",In warmish creek,4350 m,"18° 07' S., 69° 00' W",1019406.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/523/C2078927F.jpg,C2078927F,Marko Lewis,M. Lewis,,79-2112,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu, 4350 m., 18° 07' S., 69° 00' W.","DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu",In warmish creek,4350 m,"18° 07' S., 69° 00' W",1049407.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/524/C2078928F.jpg,C2078928F,Marko Lewis,M. Lewis,,79-2115,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth.,R. Ochyra,1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO, PROV. SAJAMA: Rio Junthuma Khuchu, 2 mi. down river from Aguas termales de Rio Junthuma Khuchu, 4350 m., 18° 07' S., 69° 00' W. In warmish creek","DEPTO. ORURO, PROV. SAJAMA: Rio Junthuma Khuchu, 2 miles down river from Aguas termales de Rio Junthuma Khuchu, In warmish creek",In warmish creek,4350 m,"18° 07' S., 69° 00' W",1049409.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/525/C2078929F.jpg,C2078929F,Marko Lewis,M. Lewis,,79-2117,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu, 18° 07' S., 69° 00' W. In warmish creek","DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu, In warmish creek",In warmish creek,4350 m,"18° 07' S., 69° 00' W",1049410.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/526/C2078930F.jpg,C2078930F,Marko Lewis,M. Lewis,,79-2118,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,February 1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu, 4350 m., 18° 07' S., 69° 00' W","DEPTO. ORURO, PROV. SAJAMA: Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu, 18° 07' S., 69° 00' W",In warmish creek,4350 m,"18° 07' S., 69° 00' W",1049411.0,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/527/C2078931F.jpg,C2078931F,Marko Lewis,M. Lewis,,79-2107,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO, PROV. SAJAMA: Rio Junthuma Khuchu, 2 mi. down river from Aguas termales de Rio Junthuma Khuchu, 4350 m, 18° 07' S, 69° 00' W","DEPTO. ORURO, PROV. SAJAMA: Rio Junthuma Khuchu, 2 miles down river from Aguas termales de Rio Junthuma Khuchu, 18° 07' S, 69° 00' W",In warmish creek,4350 m,"18° 07' S, 69° 00' W",1049404.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/529/C2078932F.jpg,C2078932F,Marko Lewis,M. Lewis,,79-2119,25 May 1979,1979-05-25,,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,1982,,Bolivia,Oruro,Sajama,,"DEPTO. ORURO. PROV. SAJAMA. Rio Junthuma Khuchu, 2 mi. down river from Aguas termales de Rio Junthuma Khuchu, 4350 m., 18° 07' S, 69° 00' W. In warmish creek","Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu",In warmish creek,4350 m,"18° 07' S, 69° 00' W",1049412,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/889/C2079350F.jpg,C2079350F,Ynes Mexia,Y. Mexia,,6149,"Nov. 23, 1931",1931-11-23,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,Bartram,,,Peru,Loreto,,,Above Pongo de Manseriche. Left bank of Río Santiago.,Above Pongo de Manseriche. Left bank of Río Santiago.,On stone in overflow forest,200 m,,873368,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/890/C2079351F.jpg,C2079351F,"Ynes Mexia, No. 6160-a",Y. Mexia,,6160-a,"Nov. 25, 1931",1931-11-25,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,Bartram,,,Peru,Loreto,,,Above Pongo de Manseriche. Right bank of Rio Santiago.,Above Pongo de Manseriche. Right bank of Rio Santiago.,Dense forest on log,200 m,,873367,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/892/C2079352F.jpg,C2079352F,Ynes Mexia,Y. Mexia,,6217-a,"Dec. 4, 1931",1931-12-04,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,Bartram,,,Peru,Loreto,,,Above Pongo de Manseriche. Streamlet on right bank of Rio Santiago. On rocks wet by spray.,Above Pongo de Manseriche. Streamlet on right bank of Rio Santiago. On rocks wet by spray.,On rocks wet by spray,250 m,,870879,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/893/C2079353F.jpg,C2079353F,Ynes Mexia,Y. Mexia,,6259-a,"Dec. 12, 1931",1931-12-12,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,Bartram,,,Peru,Loreto,,,Above Pongo de Manseriche. Creek Carapisa.,Above Pongo de Manseriche. Creek Carapisa.,Log in forest,215 m,,870867,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/894/C2079354F.jpg,C2079354F,Ynes Mexia,Y. Mexia,,6354-a,"Jan. 3, 1932",1932-01-03,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,Bartram,,,Peru,Loreto,,,Above Pongo de Manseriche. Creek Inche.,Above Pongo de Manseriche. Creek Inche.,On earth collected on inclined tree trunk,215 m,,873369,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/895/C2079355F.jpg,C2079355F,Ynes Mexia,Y. Mexia,,6375a,"Jan. 3, 1932",1932-01-03,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,Bartram,,Taxithelium planum (Brid.) Mitt.,Peru,Loreto,,,Above Pongo de Manseriche. Creek Inche.,Above Pongo de Manseriche. Creek Inche.,On rotten log. Sterile.,215 m,,1039121,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/896/C2079356F.jpg,C2079356F,Ynes Mexia,Y. Mexia,,6375-a,"Jan. 3, 1932",1932-01-03,,Taxithelium planum (Brid.) Mitt.,Taxithelium planum (Brid.) Mitt.,Bartram,,Vesicularia amphibola (Spruce) Broth.,Peru,Loreto,,,Above Pongo de Manseriche. Creek Inche,Above Pongo de Manseriche. Creek Inche,On rotten log. Sterile,215 m,,870880,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/897/C2079357F.jpg,C2079357F,Ynes Mexia,Y. Mexia,,6377,"Jan. 3, 1932",1932-01-03,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spruce) Broth.,Bartram,,,Peru,Loreto,,,Above Pongo de Manseriche. Creek Inche.,Above Pongo de Manseriche. Creek Inche.,On rotten log,215 m,,870873,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/898/C2079358F.jpg,C2079358F,Ynes Mexia,Y. Mexia,,8070,"May 14,1936",1936-05-14,,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,Bartram,,,Peru,Cuzco,La Convencion,,upper valley of the Sambray; affluent of the Vilcanota,Departamento Cuzco. Provincia La Convencion; upper valley of the Sambray; affluent of the Vilcanota; on rotten logs in virgin forest,On rotten logs in virgin forest,1800 m,,1036318.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/900/C2079359F.jpg,C2079359F,Ynes Mexia,Y. Mexia,,8070,"May 14, 1936",1936-05-14,,"Vesicularia amphibola (Spr.) Broth., in mixture",Vesicularia amphibola (Spr.) Broth.,Bartram,,,Peru,Cuzco,La Convencion,,upper valley of the Sambray affluent of the Vilcanota,upper valley of the Sambray affluent of the Vilcanota,On rotten logs in virgin forest,1800 m,,1039122,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/901/C2079360F.jpg,C2079360F,P. R. Reitz,P R Reitz,,2222,20.9.1949,1949-09-20,,Vesicularia vesicularis (Schwaegr.) Broth.,Vesicularia vesicularis (Schwaegr.) Broth.,Bartram,1949,,Brazil,Santa Catarina,,Brusque,"Azambuja, Brusque","Azambuja, Brusque","Epífita, da mata virgem",50 msm,,,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/902/C2079361F.jpg,C2079361F,F. J. Hermann,F. J. Hermann,,25019,"December 19, 1972",1972-12-19,,Vesicularia vesicularis (Schwaegr.) Broth.,Vesicularia vesicularis (Schwaegr.) Broth.,H Robinson,,PASS,Colombia,Santander,,,"On base of tree trunk, Paraguitas, alt. ca. 4000 ft., 1/4 mile NW","On base of tree trunk, Paraguitas, 1/4 mile NW",On base of tree trunk,ca. 4000 ft,,1029101.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2539/903/C2079362F.jpg,C2079362F,Richard Evans Schultes,R. E. Schultes,,11107,"Dec., 1950",1950-12-00,,Vesicularia vesicularis (Schwgr.) Broth,Vesicularia vesicularis (Schwgr.) Broth,D Griffin III,,,Colombia,Meta,,Villavicencio,Intendencia del Meta: alrededores de Villavicencio,Intendencia del Meta: alrededores de Villavicencio,,500 m,,1055509.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/815/C2079715F.jpg,C2079715F,"leg.: J.-P. Frahm, P. Geissler, S.R. Gradstein, G. Philippi, W. Schultze-Motel",J-P Frahm,P Geissler | S R Gradstein | G Philippi | W Schultze-Motel,875,4.9.1982,1982-09-04,,Entodon jamesonii (Tayl.) Mitt.,Entodon jamesonii (Tayl.) Mitt.,W. Schultze-Motel,,,Peru,Amazonas,Chachapoyas,,"Dep. Amazonas, Prov. Chachapoyas, Straße Chachapoyas-Cajamarca oberhalb Leimebamba km 417, s-exponierter Hang, hochandiner Regenwald auf Kalkstein","Dep. Amazonas, Prov. Chachapoyas, Straße Chachapoyas-Cajamarca oberhalb Leimebamba km 417, s-exponierter Hang, hochandiner Regenwald auf Kalkstein",hochandiner Regenwald auf Kalkstein,2800 msm,,1044230.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/817/C2079716F.jpg,C2079716F,Paul C. Hutchison J. Kenneth Wright,P. C. Hutchison,J K Wright,4806,1 April 1964,1964-04-01,,Entodon jamesoni (Tayl.) Mitt.,Entodon jamesoni (Tayl.) Mitt.,H. Robinson,1966,,Peru,Amazonas,Chachapoyas,,"Cerros Calla Calla, east side, 5 km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality)","Cerros Calla Calla, east side, 5 kilometers above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality)",,2400 m,,1012181.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/820/C2079717F.jpg,C2079717F,leg. Dana Griffin III,D Griffin III,,PV-966,20 febr. 1985,1985-02-20,,Entodon jamesoni (tayl.) Broth.,Entodon jamesoni (tayl.) Broth.,D Griffin III,,,Venezuela,Merida,,,"páramo de Los Granates, finca de Los Granates, a lo largo del río de Los Granates y en las lomas cercanas","páramo de Los Granates, finca de Los Granates, a lo largo del río de Los Granates y en las lomas cercanas","Sobre roca ± seca, a sombra",3.000-3.300 m,,1064416,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/822/C2079718F.jpg,C2079718F,Ynes Mexia,Y. Mexia,,5687,"April 21, 1931",1931-04-21,,Entodon Lindbergii Hpe.,Entodon Lindbergii Hpe.,Bartram,,,Brazil,Minas Geraes,,Corinto,Fazenda do Diamante. Campo Tiririca.,Fazenda do Diamante. Campo Tiririca.,Base of living tree in shade,590 m,,870818,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/825/C2079719F.jpg,C2079719F,R. Spruce,R. Spruce,,1023,s.d.,sd,,Entodon longisetus Hook.,Entodon longisetus Hook.,W. Mitten,,,Ecuador,PASS,,Baños,Andes Quitenses. Baños,Andes Quitenses. Baños,,,,1078203,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/827/C2079720F.jpg,C2079720F,Marko Lewis,M. Lewis,,79-590,8 February 1979,1979-02-08,,Entodon cf. nano-climacium C.M. (= E. micans Herz.),Entodon cf. nano-climacium C.M.,W. Buck,1980,,Bolivia,Tarija,Méndez/Cercado/Avilés,,"DEPTO. TARIJA, PROV. MÉNDEZ/PROV. CERCADO/PROV. AVILÉS: Canyon 5 mi. SW of Tablada, SW of Tarija, 21° 36' S., 64° 48' W.","Canyon 5 miles SW of Tablada, SW of Tarija, 21° 36' S., 64° 48' W.",Bank of creek,2160 m,"21° 36' S., 64° 48' W.",1078788,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/829/C2079721F.jpg,C2079721F,Marko Lewis,M. Lewis,,79-1220,22 March 1979,1979-03-22,,Entodon nano-climacium C.M. (= E. micans Herz.),Entodon nano-climacium C.M.,W. Buck,1980,,Bolivia,La Paz,Larecaja,,Near large red outcrop 2 mi. from Sorata down Río Consata,Near large red outcrop 2 miles from Sorata down Río Consata,Very shady ground along creek in humid shrubs,2600 m,"15° 41' S., 68° 43' W.",1078799.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/831/C2079722F.jpg,C2079722F,Harry Ward Foote,H. W. Foote,,s.n.,Sep. 3.,1911-09-03,,Entodon platygyrioides C.M.,Entodon platygyrioides C.M.,,,,Peru,,,,"On rocks above San Miguel, 6000ft.","On rocks above San Miguel, 6000 feet",On rocks,6000ft.,,,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/835/C2079723F.jpg,C2079723F,Marko Lewis,M. Lewis,,79-1346,1 April 1979,1979-04-01,,cf. Entodon polycarpus,Entodon polycarpus,W. Buck,1980,,Bolivia,La Paz,Larecaja,,Between Abra Huallata and waterfall at Millipaya,Between Abra Huallata and waterfall at Millipaya,"Waterfall ravine, highest extension of shrubs",3780 m,"15° 51' S., 68° 39' W.",1046746.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/837/C2079595F.jpg,C2079595F,H. Roivainen,H. Roivainen,,2095,25.1.1970,1970-01-25,,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum (Hedw.) Jaeg.,R. Ochyra,1996,Nothofagus pumilio,Argentina,Tierra del Fuego,PASS,Ushuaia,"Tierra del Fuego australis, Ushuaia, Arroyo Grande (54°47'S,68°17'W), en fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada,150 m s.m.,bastante copiosamente","Tierra del Fuego australis, Ushuaia, Arroyo Grande, en fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada, bastante copiosamente","En fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada",150 m s.m.,"54°47'S,68°17'W",1182417.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/839/C2079596F.jpg,C2079596F,H. Roivainen,H. Roivainen,,1352,24.12.1969,1969-12-24,,Isopterygium pulchellum (Brid.) Jaeg.,Isopterygium pulchellum (Brid.) Jaeg.,R. Ochyra,1996,,Argentina,Tierra del Fuego,PASS,Ushuaia,"Valle del Río Pipo (54°46'S, 68°20'W), suelo humoso húmedo en el pendiente del río, bastante copiosamente","Valle del Río Pipo (54°46'S, 68°20'W), suelo humoso húmedo en el pendiente del río, bastante copiosamente","suelo humoso húmedo en el pendiente del río, bastante copiosamente",300 m s.m.,"54°46'S, 68°20'W",1182415.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/842/C2079597F.jpg,C2079597F,E. P. Killip & A. C. Smith,E. P. Killip,A. C. Smith,14871,"November 29, 1926",1926-11-29,,Isopterygium stigmocarpum (C.M.) Par.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,,Colombia,Santander,,,"Dept. Santander, between Puerto Wilches and Puerto Santos, alt. 110-115 m.",Between Puerto Wilches and Puerto Santos,,110-115 m,,1040009.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/844/C2079598F.jpg,C2079598F,Richard Evans Schultes,R. E. Schultes,,11110,"Dec., 1950",1950-12-00,,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,D Griffin III,1988,,Colombia,Meta,,,Intendencia del Meta: alrededores de Villavicencio,Intendencia del Meta: alrededores de Villavicencio,,500 m,,1055473,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/846/C2079599F.jpg,C2079599F,D.C.Geijskes,D. C. Geijskes,,s.n.,29 - 9 - 1952,1952-09-29,,Isopterygium tenerum(Sw.)Mitt.,Isopterygium tenerum(Sw.)Mitt.,H. R. Zielman,,,Suriname,,,,Marowijne River; Armina falls,Marowijne River; Armina Falls,"Rainforest On roots and rocks on bank of river, shad",,,1073518,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/848/C2079600F.jpg,C2079600F,Ynes Mexia,Y. Mexia,,4841,"July 6, 1930",1930-07-06,,Isopterygium brachyneuron (C.M.)Mitt. ex p.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,,Brazil,Minas Gerais,,Viçosa,Agricultural College land. Horticultural Hill. Cut over woods near base. On rotting log. Abundant.,Agricultural College land. Horticultural Hill. Cut over woods near base. On rotting log. Abundant.,Cut over woods near base. On rotting log. Abundant.,670 m,,1039979,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/851/C2079601F.jpg,C2079601F,Ynes Mexia,Y. Mexia,,4888,"July 21, 1930",1930-07-21,,Isopterygium laxum (Hpe.) Broth.,Isopterygium tenerum (Sw.) Mitt.,R R Ireland,1988,,Brazil,Minas Geraes,,Viçosa,Viçosa Agricultural College lands. Corriga Riberro. Shady streambank. On rotten wood.,Viçosa Agricultural College lands. Corriga Riberro. Shady streambank. On rotten wood.,Shady streambank. On rotten wood.,675 m,,873365,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/853/C2079602F.jpg,C2079602F,Ynes Mexia,Y. Mexia,,5386,"Dec. 6, 1930",1930-12-06,,Isopterygium brachyneuron (C.M.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,,Brazil,Minas Gerais,,Viçosa,Road to São Miguel. About km. 4.,Road to São Miguel. About km. 4.,Dense forest. On rotten logs. In fruit.,710 m,,870841,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/855/C2079603F.jpg,C2079603F,Ynes Mexia,Y. Mexia,,5441,"Dec. 23, 1930",1930-12-23,,Isopterygium laxum (Hpe.) Broth.,Isopterygium tenerum (Sw.) Mitt.,R R Ireland,1988,,Brazil,Minas Gerais,,Viçosa,Viçosa Agricultural College lands. Base of Horticultural Hill,Viçosa Agricultural College lands. Base of Horticultural Hill,"On rotting log, in woods. Abundant",670 m,,870823,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/857/C2079604F.jpg,C2079604F,"H. S. Irwin, R. M. Harley, G. L. Smith",H. S. Irwin,R. M. Harley | G. L. Smith,31332,2 March 1971,1971-03-02,,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,Coccoloba sp.,Brazil,Bahia,,,"Valley of the Rio das Ondas, ca. 10km W. of Barreiras","Valley of the Rio das Ondas, ca. 10km West of Barreiras","On the bark and exposed roots of Coccoloba sp, and on adjacent soil, at river bank. Cut-over gallery forest and adjacent cerrado",ca. 500m,,1059328,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/863/C2079606F.jpg,C2079606F,Ynes Mexia,Y. Mexia,,4884,"July 21, 1930",1930-07-21,,Isopterygium curvicollum (C.M.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R R Ireland,1988,,Brazil,Minas Geraes,,Viçosa,"Viçosa Agricultural College lands. Corrigo Riberro. Shady streambank, on rotten log. Abundant.","Viçosa Agricultural College lands. Corrigo Riberro. Shady streambank, on rotten log. Abundant.","Shady streambank, on rotten log. Abundant.",675 m,,870845,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/865/C2079607F.jpg,C2079607F,Ynes Mexia,Y. Mexia,,4698,"May 14, 1930",1930-05-14,,Isopterygium curvicollum (C.M.) Mitt. ex P.,Isopterygium tenerum (Sw.) Mitt.,R R Ireland,1988,,Brazil,Minas Geraes,,Viçosa,Fazenda de Cresiuma. Wood on slope,Fazenda de Cresiuma. Wood on slope,On rotten log,700 m,,870839,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/868/C2079608F.jpg,C2079608F,Ynes Mexia,Y. Mexia,,4884,"July 21, 1930",1930-07-21,,Isopterygium curvicollum (C.M.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R R Ireland,1988,,Brazil,Minas Geraes,,Viçosa,Viçosa Agricultural College lands. Corrige Riberro.,Viçosa Agricultural College lands. Corrige Riberro.,"Shady streambank, on rotten log. Abundant.",675 m,,1039977,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/870/C2079609F.jpg,C2079609F,Ynes Mexia,Y. Mexia,,4545,"March 31, 1930",1930-03-31,,Isopterygium curvicollum (C.M.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R R Ireland,1988,,Brazil,Minas Gerais,,Viçosa,"Road to São Miguel. Near stream ""Turca."" Cut over woods on slope. On rotting tree trunk","Road to São Miguel. Near stream ""Turca."" Cut over woods on slope. On rotting tree trunk",On rotting tree trunk,710 m,,1039978,Typed,no type status
