Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0190_C2077573F,J. Florschütz-de Waard & R. Zielman,J. Florschütz-de Waard,R. Zielman,5315,5 - 11 - 1981,1981-11-05,N/A,Pilosium chlorophyllum (Hornsch.) C. Mill.,Pilosium chlorophyllum,R. Zielman,5 - 11 - 1981,Cecropia,Suriname,Nickerie,N/A,N/A,area of Kabalebo Dam project distr. Nickerie line NW from road km 39.5 p. 5N 58W qu.SE,area of Kabalebo Dam project district Nickerie line Northwest from road kilometer 39.5 post,Secondary wood with Cecropia (bospapaja) on rotting log,ALT. 0 - 50 m,5N 58W qu.SE,C2077573F,Typed,no type status
0191_C2077574F,J. Florschütz-de Waard & R. Zielman,J. Florschütz-de Waard,R. Zielman,5254,d.d. 3-11-1981,1981-11-03,N/A,Pilosiom chlorophyllum (Hornsch.) C. Müll.,Pilosiom chlorophyllum,R. Zielman,N/A,N/A,Suriname,Nickerie,N/A,N/A,area of Kabalebo Dam project distr. Nickerie line NW from road km 39.5 p. 5N 58W qu. SE Savanna forest on rotting log,area of Kabalebo Dam project line northwest from road kilometer 39.5 point 5N 58W quadrant southeast,Savanna forest on rotting log,Alt. 0 - 50 m,N/A,C2077574F,Typed,no type status
0192_C2077575F,J. Florschütz-de Waard & R. Zijlman,J. Florschütz-de Waard,R. Zijlman,5098,d.d.: 30-10-1981,1981-10-30,N/A,Pilosium chlorophyllum (Hornsch.) C. Müll.,Pilosium chlorophyllum,R. Zijlman,N/A,N/A,Suriname,Nickerie,N/A,N/A,Area of Kabalebo Dam project distr. Nickerie line W from road 34 km p. 5 N 58 W qu. SE,Area of Kabalebo Dam project line West from road 34 kilometers,Rainforest on rotting log,Alt.: 0 - 50 m,N/A,C2077575F,Typed,no type status
0193_C2077576F,J. C. Lindeman A. R. A. Görts-van Rijn M. J. Jansen-Jacobs A. M. C. Hetterscheid-Hollants,J. C. Lindeman,A. R. A. Görts-van Rijn | M. J. Jansen-Jacobs | A. M. C. Hetterscheid-Hollants,243 A,3-IX-1980,1980-09-03,N/A,Pilosium chlorophyllum (Hornsch.) C. Müll.,Pilosium chlorophyllum,R. Zijlman,N/A,N/A,Suriname,Nickerie,N/A,N/A,Area of Kabalebo Dam project distr. Nickerie,Area of Kabalebo Dam project,Forest S of km 28.7 Epiphyte on tree trunk,Alt. 30 - 130 m,4°5' N 57°30' 58° W,C2077576F,Typed,no type status
0194_C2077577F,J. Florschütz-de Waard and R. Zielman,J. Florschütz-de Waard,R. Zielman,5141,31 October 1981,1981-10-31,N/A,Pilosium chlorophyllum (Hornsch.) C. Müll.,Pilosium chlorophyllum,R. Zielman,N/A,Astrocaryum,Suriname,Nickerie,N/A,N/A,Kabalebo river area line W from road km 34,Kabalebo river area line West from road kilometer 34,On decaying log in marsh forest with Astrocaryum,alt. 0-50 m,3° 35'N 56° 0'W,C2077577F,Typed,no type status
0195_C2077578F,J. and P.A. Florschütz,J. Florschütz,P. A. Florschütz,4690,18 December 1975,1975-12-18,N/A,Pilosium chlorophyllum (Hornsch.) C. Müll.,Pilosium chlorophyllum,R. Zielman | J. Florschütz-de Waard,N/A,N/A,Suriname,N/A,N/A,N/A,Brownsberg trail to Leo Val alt. ca. 500 m,Brownsberg trail to Leo Val,On rotting log in rainforest,alt. ca. 500 m,N/A,C2077578F,Typed,no type status
0196_C2077579F,H. Cornelissen & S. R. Gradstein,H. Cornelissen,S. R. Gradstein,C076,8 March 1977,1977-03-08,N/A,Pilosium chlorophyllum (Hornsch.) C. Müll.,Pilosium chlorophyllum,J. Florschütz-de Waard,N/A,N/A,Guyana,N/A,N/A,N/A,"Mabura Hill, 180 km S of Georgetown","Mabura Hill, 180 kilometers south of Georgetown",On rotting tree base in mixed rain forest,0-50 m,5°20'N 58°40'W,C2077579F,Typed,no type status
0197_C2077580F,ex coll. R. Spruce,R. Spruce,N/A,121,N/A,0000-00-00,N/A,Stereophyllum chlorophyllum Hornsch.,Stereophyllum chlorophyllum,W. Mitten,1992,N/A,Brazil,Pará,N/A,N/A,Fl. Amazon prope Para,Amazon near Pará,N/A,N/A,N/A,1078188,Mix of Handwritten and Typed,no type status
0198_C2077581F,Richard Evans Schultes & Isidoro Cabrera,R. E. Schultes,I. Cabrera,7932,"Oct 12, 1952",1952-10-12,N/A,Pilotrichum chlorophyllum (Hornsch.) Jeng.,Pilotrichum chlorophyllum,E. A. Curl,1956,N/A,Colombia,Vaupes,N/A,N/A,Rio Vaupes: Mitu and vicinity,Cerro Mitu,On rotten log,N/A,"Lat. 1° 0' N, Long. 70° 5' W",1055492,Typed,N/A
0199_C2077582F,Richard Evans Schultes et Isidoro Cabrera,R. E. Schultes,I. Cabrera,14294,"October 4-6, 1951",1951-10-04,1951-10-06,Pilosium chlorophyllum (Hornsch.) C. M.,Pilosium chlorophyllum,H. A. Crum,1956,N/A,Colombia,Vaupés,N/A,N/A,Rio Kuduyari (affluent of Rio Vaupés) Yapobodá quartzitic savannah,Rio Kuduyari Yapobodá quartzitic savannah,On rotten logs,N/A,N/A,C2077582F,Typed,no type status
0200_C2077583F,Legit Richard Evans Schultes,R. E. Schultes,N/A,12309,June 1951,1951-06-00,N/A,Pilosiom chlorophyllum (Hornsch.) C. M. in Broth.,Pilosiom chlorophyllum,Dana Griffin III,June 1951,N/A,Colombia,Vaupes,N/A,N/A,Comisaria del Vaupes Rio Apaporis Soratama,Rio Apaporis Soratama,On trunks,N/A,N/A,1055490,Mix of Handwritten and Typed,No type status
0201_C2077584F,Richard Evans Schultes,R. E. Schultes,N/A,11128,Dec. 1950,1950-12-00,N/A,Pilosium chlorophyllum (Hnsch.) C. M. in Broth.,Pilosium chlorophyllum,D. Griffin III,N/A,N/A,Colombia,Guaviare,N/A,San Jose del Guaviare,San Jose del Guaviare,San Jose del Guaviare,N/A,N/A,N/A,C2077584F,Typed,no type status
0202_C2077585F,Ynes Mexia,Y. Mexia,N/A,6014a,"Aug. 31, 1931",1931-08-31,N/A,Pilosum chlorophyllum (Hsch.) C.M.,Pilosum chlorophyllum,G. M. Bartram,N/A,N/A,Brazil,Pará,N/A,N/A,Distrito Acará Thomé Assú down Rio Acará 3 km.,Thomé Assú down Rio Acará 3 kilometers,On fallen log,Alt. 35 m.,N/A,C2077585F,Typed,N/A
0203_C2077586F,Ynes Mexia,Y. Mexia,N/A,5914,"July 16, 1931",1931-07-16,N/A,Pilosium Chlorophyllosum (Hsch.) C.M.,Pilosium chlorophyllosum,Bartram,1981,N/A,Brazil,Para,Acará,Thomé Assú,Japanese Colony On rotting log in woods,Japanese Colony,On rotting log in woods Abundant,Alt. about 30 m,N/A,"870829, C2077586F",Typed,N/A
0204_C2078862F,Dana Griffin III | Manuel López F.,D. Griffin,M. López,s.n.,14 marzo 1985,1985-03-14,N/A,Brachythecium plumosum (Hedw.) BSG,Brachythecium plumosum,Dana Griffin III,1988,Espeletia schultzii,Venezuela,Trujillo,N/A,N/A,páramo de Guirigay arriba del pueblo de Las Piedras Entre el río Burate y Peñas Blancas,Páramo de Guirigay above the town of Las Piedras Between the Burate River and Peñas Blancas,Sobre roca húmeda lecho de riachuelo a sol,alt. 3200 m,N/A,PV-1525,Typed,no type status
0205_C2078913F,P. Dusén,P. Dusén,N/A,5872,22 February 1897,1897-02-22,N/A,Brachythecium albicans (Hedw.) Schimp.,Brachythecium albicans,W. R. Buck,N/A,N/A,Chile,Patagonia,N/A,N/A,Cerra Colorado,Cerra Colorado,N/A,N/A,N/A,S reg. nr B11749,Typed,no type status
0206_C2078924F,Ynes Mexia,Y. Mexia,N/A,8001,"April 10, 1936",1936-04-10,N/A,Brachythecium austro-glareosum (C. Muell.) Kindb.,Brachythecium austro-glareosum,K. D. McFarland,Sept. 1987,N/A,Chile,Magallanes,N/A,N/A,Last Hope Inlet; Peninsula Antonio Varas; openings in Nothofagus wood in moist earth,Last Hope Inlet; Peninsula Antonio Varas,Openings in Nothofagus wood in moist earth,Alt. 25 m,N/A,C2078924F,Typed,no type status
0207_C2078925F,Marko Lewis,M. Lewis,N/A,2108,25 May 1979,1979-05-25,N/A,Brachythecium calliergonioides Broth. in Herz.,Brachythecium calliergonioides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,Rio Junthuma Khuchu 2 mi. down river from Aguas termales de Rio Junthuma Khuchu,Rio Junthuma Khuchu 2 miles down river from Aguas termales de Rio Junthuma Khuchu,In warmish creek,4350 m,18° 07' S 69° 00' W,C2078925F,Typed,no type status
0208_C2078926F,Marko Lewis,M. Lewis,N/A,2109,25 May 1979,1979-05-25,N/A,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,Río Junthuma Khuchu 2 mi. down river from Aguas termales de Río Junthuma Khuchu,Río Junthuma Khuchu 2 miles down river from Aguas termales de Río Junthuma Khuchu,In warmish creek,4350 m,18° 07' S 69° 00' W,C2078926F,Typed,no type status
0209_C2078927F,Marko Lewis,M. Lewis,N/A,2112,25 May 1979,1979-05-25,N/A,Brachythecium calligeronoides Broth. in Herz.,Brachythecium calligeronoides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,Río Junthuma Khuchu 2 mi. down river from Aguas termales de Río Junthuma Khuchu,Río Junthuma Khuchu 2 miles down river from Aguas termales de Río Junthuma Khuchu,In warmish creek,4350 m,18° 07' S 69° 00' W,C2078927F,Typed,no type status
0210_C2078928F,Marko Lewis,M. Lewis,N/A,79-2115,25 May 1979,1979-05-25,N/A,Bryophyta of Bolivia Brachythecium calliergonioides Broth. in Herz.,Brachythecium calliergonioides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,Río Junthuma Khuchu 2 mi. down river from Aguas termales de Río Junthuma Khuchu,Río Junthuma Khuchu 2 miles down river from Aguas termales de Río Junthuma Khuchu,In warmish creek,4350 m,18° 07' S 69° 00' W,C2078928F,Typed,no type status
0211_C2078929F,Marko Lewis,M. Lewis,N/A,79-2117,25 May 1979,1979-05-25,N/A,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"Rio Junthuma Khuchu, 2 mi. down river from Aguas termales de Rio Junthuma Khuchu","Rio Junthuma Khuchu, 2 miles down river from Aguas termales de Rio Junthuma Khuchu",In warmish creek,4350 m,"18° 07' S, 69° 00' W",C2078929F,Typed,no type status
0212_C2078930F,Marko Lewis,M. Lewis,N/A,79-2118,25 May 1979,1979-05-25,N/A,Brachythecium calliergonioides Broth. in Herz.,Brachythecium calliergonioides,R. Ochyra,February 1982,N/A,Bolivia,Oruro,Sajama,N/A,Río Junthuma Khuchu 2 mi. down river from Aguas termales de Río Junthuma Khuchu,Río Junthuma Khuchu 2 miles down river from Aguas termales de Río Junthuma Khuchu,In warmish creek,4350 m,18° 07' S 69° 00' W,C2078930F,Typed,no type status
0213_C2078931F,Marko Lewis,M. Lewis,N/A,79-2107,25 May 1979,1979-05-25,N/A,Bryophyta of Bolivia Brachythecium calliergonioides Broth. in Herz.,Brachythecium calliergonioides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,Río Junthuma Khuchu 2 mi. down river from Aguas termales de Río Junthuma Khuchu 4350 m. 18° 07.5' S 69° 00' W. In warmish creek.,Río Junthuma Khuchu 2 miles down river from Aguas termales de Río Junthuma Khuchu,In warmish creek,4350 m,18° 07.5' S 69° 00' W,C2078931F,Typed,no type status
0214_C2078932F,Marko Lewis,M. Lewis,N/A,79-2119,25 May 1979,1979-05-25,N/A,Brachythecium calliergonioides Broth. in Herz.,Brachythecium calliergonioides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,Río Junthuma Khuchu 2 mi. down river from Aguas termales de Río Junthuma Khuchu,Río Junthuma Khuchu 2 miles down river from Aguas termales de Río Junthuma Khuchu,In warmish creek,4350 m,18° 07' S 69° 00' W,C2078932F,Typed,no type status
0215_C2079350F,Ynes Mexia,Y. Mexia,N/A,6149,"Nov. 23, 1931",1931-11-23,N/A,Vesicularia amphibiola (Spr.) Broth.,Vesicularia amphibiola,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche Left bank of Rio Santiago,Left bank of Rio Santiago,On stone in overflow forest,Alt. 200 m,N/A,C2079350F,Typed,no type status
0216_C2079351F,Ynes Mexia,Y. Mexia,N/A,6160-a,"Nov 25, 1931",1931-11-25,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche Right bank of Rio Santiago,Above Pongo de Manseriche Right bank of Rio Santiago,Dense forest on log,Alt. 200 m.,N/A,C2079351F,Typed,No type status
0217_C2079352F,Ynes Mexia,Y. Mexia,N/A,6217-a,"Dec. 4, 1931",1931-12-04,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola,J. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,Streamlet on right bank of Rio Santiago On rocks wet by spray,Alt. 250 m.,N/A,C2079352F,Typed,no type status
0218_C2079353F,Ynes Mexia,Y. Mexia,N/A,6259-a,"Dec. 12, 1931",1931-12-12,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,Creek Carapisa. Log in forest.,Alt. 215 m.,N/A,C2079353F,Typed,No type status
0219_C2079354F,Ynes Mexia,Y. Mexia,N/A,6354-a,"Jan. 3, 1932",1932-01-03,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,Creek Inche on earth collected on inclined tree trunk,Alt. 215 m,N/A,C2079354F,Typed,No type status
0220_C2079355F,Ynes Mexia,Y. Mexia,N/A,6375a,"Jan. 3, 1932",1932-01-03,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola,N/A,N/A,Taxithelium planum,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche Creek Inche,Above Pongo de Manseriche Creek Inche,On rotten log Sterile,Alt. 215 m,N/A,C2079355F,Typed,N/A
0221_C2079356F,Ynes Mexia No 6375-m,Y. Mexia,N/A,6375-m,"Jan. 3, 1938",1938-01-03,N/A,Vestularia amphibia (Spr.) Broth.,Taxithelium planum,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,Creek Incha On rotten log Sterile,Alt. 215 m.,N/A,C2079356F,Typed,N/A
0222_C2079357F,On rotten log,Y. Mexia,N/A,6377,"Jan. 3, 1932",1932-01-03,N/A,Vesicularia amphibia (Spr.) Broth.,Vesicularia amphibia,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,Creek Inche,Alt. 215 m,N/A,C2079357F,Typed,no type status
0223_C2079358F,Ynes Mexia,Y. Mexia,N/A,8070,"May 14, 1936",1936-05-14,N/A,Vesicularia amphibia (Spr.) Broth. in mixture,Vesicularia amphibia,M. Bartram,N/A,N/A,Peru,Cusco,La Convencion,N/A,upper valley of the Sambray; affluent of the Vilcanota; on rotten logs in virgin forest,upper valley of the Sambray; affluent of the Vilcanota,on rotten logs in virgin forest,Alt. 1800 m.,N/A,C2079358F,Typed,no type status
0224_C2079359F,Ynes Mexia No 8070,Y. Mexia,N/A,8070,"May 14, 1936",1936-05-14,N/A,Vesicularia amphiloba (Spr.) Broth. in mixture,Vesicularia amphiloba,N/A,det. Bartram,N/A,Peru,Cusco,La Convencion,N/A,upper valley of the Sambray; affluent of the Vilcanota; on rotten logs in virgin forest,upper valley of the Sambray; affluent of the Vilcanota,on rotten logs in virgin forest,Alt. 1800 m.,N/A,C2079359F,Typed,no type status
0225_C2079360F,R. Reitz,R. Reitz,N/A,5463,9.1.1964,1964-01-09,N/A,Vesicularia vesicularis (Schwager.) Broth.,Vesicularia vesicularis,P. J. Bartram,1940,N/A,Brazil,Santa Catarina,N/A,N/A,Azambuja Brusque,Azambuja Brusque,Epífito da mata virgem,Altit. 50 m,N/A,2.222,Typed,no type status
0226_C2079361F,F. J. Hermann,F. J. Hermann,N/A,25019,"December 19, 1972",1972-12-19,N/A,Vesicularia vesicularis (Schwaegr.) Broth.,Vesicularia vesicularis,H. Robinson,unsure and check,N/A,Colombia,Santander,N/A,Florida,On base of tree trunk Paraguitas alt. ca. 4000 ft. 1/4 mile NW,Paraguitas 1/4 mile northwest,On base of tree trunk,alt. ca. 4000 ft.,N/A,C2079361F,Typed,no type status
0227_C2079362F,Legit. Richard Evans Schultes,R. E. Schultes,N/A,11107,"Dec., 1950",1950-12-00,N/A,Vesicularia vesicularis (Schwgr.) Broth.,Vesicularia vesicularis,D. Griffin III,N/A,N/A,Colombia,Meta,N/A,N/A,alrededores de Villavicencio,[precise locality unknown],N/A,Alt. 500 m,N/A,C2079362F,Typed,no type status
0228_C2079715F,"leg. J. P. Frahm, P. Geissler, S. R. Gradstein, G. Philippi, W. Schultze-Motel",J. P. Frahm,P. Geissler | S. R. Gradstein | G. Philippi | W. Schultze-Motel,875,4.9.1982,1982-09-04,N/A,Entodon jamesonii (Tayl.) Mitt.,Entodon jamesonii,W. Schultze-Motel,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,Straße Chachapoyas-Cajamarca oberhalb Leimebamba km 417,[precise locality unknown],"exponierter Hang, hochandiner Regenwald auf Kalkstein",2800 msm,N/A,C2079715F | 1076822 | 104430,Typed,no type status
0229_C2079716F,J. Kenneth Wright,J. K. Wright,N/A,4806,1 April 1964,1964-04-01,N/A,Entodon jamesonii (Tayl.) Mitt.,Entodon jamesonii,H. Robinson,1966,N/A,Peru,Amazonas,Chachapoyas,N/A,"Cerros Calla Calla, east side, 5 km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality)","Cerros Calla Calla, east side, 5 kilometers above Leimebamba on the road to Balsas, at San Miguel",N/A,Altitude 2400 m.,N/A,C2079716F,Typed,no type status
0230_C2079717F,Dana Griffin III,D. Griffin,N/A,PV-966,20 feb. 1985,1985-02-20,N/A,Entodon jamesoni (tayl.) Broth.,Entodon jamesoni,D. Griffin III,N/A,N/A,Venezuela,Mérida,N/A,N/A,páramo de Los Granates finca de Los Granates a lo largo del río de Los Granates y en las lomas cercanas,Páramo de Los Granates finca de Los Granates along the Río de Los Granates and in the nearby hills,Sobre roca seca a sombra,Alt. 3000-3100 m,N/A,C2079717F,Typed,no type status
0231_C2079718F,Ynes Mexia,Y. Mexia,N/A,5687,"April 21, 1931",1931-04-21,N/A,Entodon lindbergii Hpe.,Entodon lindbergii,N/A,N/A,N/A,Brazil,Minas Gerais,N/A,N/A,Corinto Fazenda do Diamante Campo Tiririca,Corinto Fazenda do Diamante Campo Tiririca,Base of living tree in shade,Alt. 590 m,N/A,C2079718F,Typed,no type status
0232_C2079719F,R. Spruce,R. Spruce,N/A,No. 1023,N/A,0000-00-00,N/A,Eriodon longisetus Hook,Eriodon longisetus,W. Mitten,N/A,N/A,Ecuador,N/A,N/A,Baños,Andis Quitenses Baños,Baños,In lucis hirtosis,N/A,N/A,"C2079719F, 1075203, 1078203, 523",Mix of Handwritten and Typed,N/A
0233_C2079720F,Marko Lewis,M. Lewis,N/A,79-590,8 February 1979,1979-02-08,N/A,Entodon cf. nano-climacium C. M.,Entodon micans,W. Buck,1980,N/A,Bolivia,Tarija,Méndez,N/A,"PROV. MÉNDEZ/PROV. CERCADO/PROV. AVILÉS: Canyon 5 mi. SW of Tablada, SW of Tarija",Canyon 5 miles southwest of Tablada southwest of Tarija,Bank of creek,2160 m.,21° 36' S. 64° 48' W.,C2079720F,Typed,No type status
0234_C2079721F,Marko Lewis,M. Lewis,N/A,79-1220,22 March 1979,1979-03-22,N/A,Entodon nano-climacium C. M. (= E. micans Herz.),Entodon nano-climacium,W. Buck,1980,E. micans,Bolivia,La Paz,Larecaja,N/A,Near large red outcrop 2 mi. from Sorata down Río Consata,Near large red outcrop 2 miles from Sorata down Río Consata,Very shady ground along creek in humid shrubs,2600 m,15° 41' S. 68° 43' W,C2079721F,Typed,No type status
0235_C2079722F,Collected by Harry Ward Foote,H. W. Foote,N/A,s.n.,Sept. 3,0000-09-03,N/A,Entodon platygasioides C. M.,Entodon platygasioides,N/A,N/A,N/A,Peru,N/A,N/A,N/A,On rocks above San Miguel,On rocks above San Miguel,N/A,6000 ft,N/A,N/A,Mix of Handwritten and Typed,no type status
0236_C2079723F,Marko Lewis,M. Lewis,N/A,79-1346,1 April 1979,1979-04-01,N/A,cf. Entodon polycarpus,Entodon polycarpus,W. Buck,1980,N/A,Bolivia,La Paz,Larecaja,N/A,Between Abra Huallata and waterfall at Millipaya,Between Abra Huallata and waterfall at Millipaya,Waterfall ravine highest extension of shrubs,3780 m,15°51'S 68°39'W,C2079723F,Typed,no type status
0237_C2079595F,H. Rovainen,H. Rovainen,N/A,2095,25.1.1970,1970-01-25,N/A,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum,R. Ochyra,1996,Nothofagus pumilio,Argentina,Tierra del Fuego,N/A,Ushuaia,Arroyo Grande (54°47'S 68°17'W) en fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio en orilla de la cascada,Arroyo Grande on the banks of the waterfall,En fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio en orilla de la cascada bastante copiosamente,150 m s.m.,54°47'S 68°17'W,1122411,Typed,no type status
0238_C2079596F,H. Roivainen,H. Roivainen,N/A,1352,24.12.1969,1969-12-24,N/A,Isopterygium pulchellum (Brid.) Jaeg.,Isopterygium pulchellum,R. Ochyra,1996,N/A,Argentina,Tierra del Fuego,Ushuaia,N/A,Valle del Río Pipo,Valle del Río Pipo,suelo humoso húmedo en el pendiente del río bastante copiosamente,300 m s. m.,"54°46'S, 68°20'W",C2079596F,Typed,no type status
0239_C2079597F,leg. E. P. Killip & A. C. Smith,E. P. Killip,A. C. Smith,14871,"November 29, 1926",1926-11-29,N/A,Isopterygium stigmoscarpum (C. M.) Par.,Isopterygium stigmoscarpum,unsure and check,N/A,N/A,Colombia,Santander,N/A,N/A,between Puerto Wilches and Puerto Santos,between Puerto Wilches and Puerto Santos,N/A,alt. 110-115 m,N/A,N/A,Typed,no type status
0240_C2079598F,"Legit. Richard Evans Schultes Dec., 1950 Det. Dana Griffin III",R. E. Schultes,Dana Griffin III,s.n.,"Dec. 1, 1950",1950-12-01,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,Dana Griffin III,1988,N/A,Colombia,Meta,N/A,N/A,Nullillo Intendencia del Meta alrededores de Villavicencio,Nullillo,N/A,Alt. 800 m,N/A,1055473,Typed,no type status
0241_C2079599F,D. C. Geijskes,D. C. Geijskes,N/A,s.n.,29-9-1952,1952-09-29,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,H. R. Zielman,N/A,N/A,Suriname,N/A,N/A,N/A,"Marowijne River, Amina falls","Marowijne River, Amina falls","Rainforest on roots and rocks on bank of river, shade",N/A,N/A,1073518,Typed,Dupl.
0242_C2079600F,Ynes Mexia No 4341,Y. Mexia,N/A,4341,July 5 1930,1930-07-05,N/A,Isopterygium brachyneuron (C M) Mitt. ex p. det. Bartram,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Agricultural College land Horticultural Hill,Agricultural College land Horticultural Hill,Cut over woods near base on rotting log abundant,Alt. 670 m,N/A,C2079600F,Typed,no type status
0243_C2079601F,Ynes Mexia,Y. Mexia,N/A,4888,"July 21, 1930",1930-07-21,N/A,Isopterygium laxum (Hpe.) Broth.,Isopterygium laxum,Bartram,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Corriga Riberró,Corriga Riberró,Shady streambank on rotten wood,Alt. 675 m,N/A,"873865, 873365",Typed,no type status
0244_C2079602F,Ynes Mexia,Y. Mexia,N/A,8386,"Dec. 6, 1930",1930-12-06,N/A,Isopterygium brachyneuron (C. Muell.) Mitt.,Isopterygium brachyneuron,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Road to São Miguel. About km 4.,Road to São Miguel. About 4 kilometers.,Dense forest. On rotten log. In fruit.,Alt. 710 m,N/A,870841,Typed,no type status
0245_C2079603F,Ynes Mexia,Y. Mexia,N/A,5441,"Dec. 23, 1930",1930-12-23,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Vicosa Agricultural College lands Base of Horticultural Hill,Vicosa Agricultural College lands Base of Horticultural Hill,On rotting log in woods Abundant,Alt. 670 m.,N/A,87083,Typed,no type status
0246_C2079604F,"H. S. Irwin, R. M. Harley, G. L. Smith",H. S. Irwin,R. M. Harley | G. L. Smith,31332,2 March 1971,1971-03-02,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Bahia,N/A,N/A,Valley of the Rio das Ondas,Valley of the Rio das Ondas,On the bark and exposed roots of Coccoloba sp. and on adjacent soil at river bank. Cut-over gallery forest and adjacent cerrado ca. 10 km W. of Barreiras,ca. 500m,N/A,1059328,Typed,Isotype
0247_C2079606F,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1929",1929-07-21,N/A,Isopterygium eurvicolum (C. M.) Mitt.,Isopterygium tenerum,E. Bartram,N/A,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College lands Corrigo Riberro,Viçosa Agricultural College lands Corrigo Riberro,Shady streambank on rotten log Abundant,Alt. 675 m.,N/A,870845,Mix of Handwritten and Typed,no type status
0248_C2079607F,Ynes Mexia,Y. Mexia,N/A,4698,"May 14, 1930",1930-05-14,N/A,Isopterygium curvicollum (C. M.) Mitt. ex p.,Isopterygium tenerum,Bartram,N/A,N/A,Brazil,Minas Gerais,N/A,Viçosa,Fazenda de Cresiuma. Wood on slope. On rotten log.,Fazenda de Cresiuma,Wood on slope. On rotten log.,Alt. 700 m.,N/A,C2079607F,Typed,no type status
0249_C2079608F,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1930",1930-07-21,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Vicosa Agricultural College lands. Corrige Riberro,Vicosa Agricultural College lands. Corrige Riberro,Shady streambank on rotten log,Alt. 675 m,N/A,1029977,Typed,no type status
0250_C2079609F,Ynes Mexia,Y. Mexia,N/A,4545,"March 31, 1930",1930-03-31,N/A,Isopterygium curvicolle (C. M.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,"Road to São Miguel Near stream ""Turba."" Cut over woods on slope On rotting tree trunk","Road to São Miguel Near stream ""Turba."" Cut over woods on slope On rotting tree trunk","Near stream ""Turba."" Cut over woods on slope On rotting tree trunk",Alt. 710 m,N/A,1039978,Typed,no type status
